Time	Type	Trial	L Raw X [px]	L Raw Y [px]	R Raw X [px]	R Raw Y [px]	L Dia X [px]	L Dia Y [px]	L Mapped Diameter [mm]	R Dia X [px]	R Dia Y [px]	R Mapped Diameter [mm]	L CR1 X [px]	L CR1 Y [px]	L CR2 X [px]	L CR2 Y [px]	R CR1 X [px]	R CR1 Y [px]	R CR2 X [px]	R CR2 Y [px]	L POR X [px]	L POR Y [px]	R POR X [px]	R POR Y [px]	Timing	Latency	L Validity	R Validity	Pupil Confidence	L Plane	R Plane	H POS X [mm]	H POS Y [mm]	H POS Z [mm]	H ROT X [°]	H ROT Y [°]	H ROT Z [°]	L EPOS X	L EPOS Y	L EPOS Z	R EPOS X	R EPOS Y	R EPOS Z	L GVEC X	L GVEC Y	L GVEC Z	R GVEC X	R GVEC Y	R GVEC Z	Frame	Aux1
63698849	SMP	1	512.53	455.63	797.14	462.64	20.81	20.81	4.45	19.13	19.13	4.57	508.48	452.85	516.02	452.77	791.30	460.20	798.78	460.14	703.90	601.63	703.90	601.63	0	1716	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-26.35	12.20	523.78	32.57	10.89	533.56	0.01	0.15	-0.99	-0.11	0.15	-0.98	-1	
63707198	SMP	1	512.47	455.70	797.51	462.52	20.78	20.78	4.50	19.55	19.55	4.56	508.61	452.86	516.08	452.81	791.47	460.13	799.20	460.11	702.15	605.37	702.15	605.37	0	1683	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-26.39	12.23	525.02	32.58	10.88	532.58	0.02	0.15	-0.99	-0.12	0.14	-0.98	-1	
63715439	SMP	1	512.62	455.64	797.70	462.57	19.40	19.40	4.49	19.54	19.54	4.55	508.75	452.85	516.16	452.80	791.81	459.97	799.43	460.02	701.52	604.47	701.52	604.47	0	1818	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-26.42	12.25	526.13	32.62	10.90	532.28	0.02	0.15	-0.99	-0.11	0.15	-0.98	-1	
63723845	SMP	1	512.76	455.73	797.95	462.44	20.47	20.47	4.52	19.98	19.98	4.57	508.88	452.87	516.34	452.85	792.04	459.94	799.59	460.03	699.90	606.68	699.90	606.68	0	1761	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-26.44	12.27	527.11	32.64	10.89	532.00	0.02	0.15	-0.99	-0.12	0.15	-0.98	-1	
63732198	SMP	1	512.79	455.81	798.06	462.49	19.39	19.39	4.51	19.35	19.35	4.55	509.00	452.89	516.46	452.87	792.23	459.91	799.79	460.01	702.01	605.17	702.01	605.17	0	1821	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-26.46	12.29	527.98	32.67	10.89	531.76	0.02	0.16	-0.99	-0.11	0.15	-0.98	-1	
63740572	SMP	1	513.06	455.75	798.39	462.53	20.40	20.40	4.54	20.09	20.09	4.56	509.07	452.87	516.64	452.84	792.40	459.78	800.11	459.92	699.25	603.44	699.25	603.44	0	1854	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-26.45	12.30	528.19	32.67	10.90	530.98	0.02	0.15	-0.99	-0.12	0.16	-0.98	-1	
63748844	SMP	1	513.21	455.81	798.58	462.28	19.93	19.93	4.55	19.93	19.93	4.57	509.14	452.89	516.75	452.89	792.53	459.74	800.33	459.89	697.62	606.88	697.62	606.88	0	1776	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-26.44	12.29	528.38	32.67	10.89	530.29	0.01	0.16	-0.99	-0.12	0.15	-0.98	-1	
63757210	SMP	1	513.27	455.71	798.81	462.20	19.55	19.55	4.53	19.47	19.47	4.55	509.24	452.90	516.87	452.93	792.85	459.70	800.44	459.86	696.91	610.14	696.91	610.14	0	1750	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-26.42	12.29	528.55	32.71	10.90	530.24	0.01	0.15	-0.99	-0.12	0.14	-0.98	-1	
63765580	SMP	1	513.42	455.72	798.97	462.30	20.20	20.20	4.55	19.85	19.85	4.56	509.41	452.96	516.97	452.95	793.01	459.71	800.59	459.90	695.85	611.79	695.85	611.79	0	1942	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-26.40	12.29	528.70	32.74	10.89	530.20	0.01	0.15	-0.99	-0.12	0.15	-0.98	-1	
63773839	SMP	1	513.45	455.82	799.15	462.26	19.81	19.81	4.55	19.44	19.44	4.54	509.53	452.97	517.06	452.93	793.20	459.70	800.78	459.83	694.75	611.43	694.75	611.43	0	1770	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-26.41	12.30	529.39	32.77	10.90	530.15	0.02	0.15	-0.99	-0.12	0.15	-0.98	-1	
63782179	SMP	1	513.56	455.74	799.37	462.24	20.00	20.00	4.56	19.52	19.52	4.53	509.65	452.98	517.13	452.92	793.37	459.65	801.02	459.79	693.55	612.49	693.55	612.49	0	1859	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-26.42	12.32	530.01	32.81	10.91	530.12	0.02	0.15	-0.99	-0.12	0.15	-0.98	-1	
63790589	SMP	1	513.83	455.73	799.44	462.23	19.39	19.39	4.54	19.67	19.67	4.53	509.80	453.03	517.28	452.94	793.48	459.63	801.29	459.81	693.72	612.76	693.72	612.76	0	1973	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-26.42	12.32	530.55	32.82	10.90	529.53	0.01	0.15	-0.99	-0.11	0.15	-0.98	-1	
63798966	SMP	1	513.83	455.87	799.65	462.17	20.04	20.04	4.56	19.46	19.46	4.52	509.88	453.06	517.40	452.97	793.79	459.69	801.41	459.85	694.17	612.77	694.17	612.77	0	1761	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-26.42	12.33	531.04	32.86	10.89	529.56	0.02	0.15	-0.99	-0.11	0.14	-0.98	-1	
63807193	SMP	1	513.98	455.87	799.81	462.19	20.22	20.22	4.58	19.46	19.46	4.51	509.98	453.02	517.56	453.01	793.95	459.65	801.53	459.87	694.03	613.09	694.03	613.09	0	1683	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-26.39	12.33	530.91	32.89	10.89	529.59	0.01	0.15	-0.99	-0.11	0.15	-0.98	-1	
63815558	SMP	1	514.08	455.74	799.94	462.14	20.11	20.11	4.59	19.38	19.38	4.50	510.09	452.96	517.74	453.00	794.09	459.64	801.71	459.80	694.71	614.01	694.71	614.01	0	4164	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-26.35	12.33	530.79	32.93	10.90	529.62	0.02	0.15	-0.99	-0.11	0.14	-0.98	-1	
63823984	SMP	1	514.28	455.79	800.13	462.15	20.01	20.01	4.59	19.48	19.48	4.50	510.19	452.95	517.86	453.01	794.27	459.66	801.88	459.79	693.81	614.89	693.81	614.89	0	1799	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-26.33	12.33	530.69	32.97	10.90	529.64	0.01	0.15	-0.99	-0.11	0.14	-0.98	-1	
63832300	SMP	1	514.41	455.87	800.38	462.19	19.78	19.78	4.58	20.26	20.26	4.53	510.40	452.95	517.97	452.96	794.41	459.64	802.18	459.80	694.08	615.27	694.08	615.27	0	1856	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-26.29	12.33	530.60	32.98	10.89	529.10	0.01	0.16	-0.99	-0.11	0.15	-0.98	-1	
63840562	SMP	1	514.66	455.80	800.68	462.10	19.25	19.25	4.56	19.62	19.62	4.52	510.68	453.04	518.15	452.95	794.73	459.71	802.40	459.87	694.26	616.70	694.26	616.70	0	1871	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-26.26	12.33	531.08	33.04	10.88	529.18	0.01	0.15	-0.99	-0.12	0.14	-0.98	-1	
63848969	SMP	1	515.54	456.00	801.53	462.47	19.23	19.23	4.53	19.37	19.37	4.51	511.17	452.97	518.85	453.05	795.07	459.78	802.81	459.92	684.01	613.65	684.01	613.65	0	1783	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-26.13	12.33	530.94	33.09	10.85	528.70	0.00	0.16	-0.99	-0.14	0.15	-0.98	-1	
63857315	SMP	1	516.69	456.22	802.53	462.62	20.01	20.01	4.55	19.41	19.41	4.50	511.89	453.06	519.53	453.10	795.63	459.84	803.43	459.99	620.20	607.61	620.20	607.61	0	1794	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-25.98	12.31	530.83	33.19	10.83	528.26	-0.02	0.17	-0.99	-0.16	0.16	-0.97	-1	
63866858	SMP	1	517.86	456.39	803.48	462.79	19.31	19.31	4.53	19.14	19.14	4.48	512.66	453.21	520.12	453.25	796.08	460.08	803.89	460.13	559.69	602.49	559.69	602.49	0	2127	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-25.86	12.29	531.28	33.26	10.78	527.88	-0.04	0.17	-0.98	-0.18	0.16	-0.97	-1	
63874004	SMP	1	518.52	456.56	804.02	462.93	19.73	19.73	4.53	19.47	19.47	4.47	512.94	453.40	520.63	453.45	796.26	460.15	804.34	460.21	536.05	598.06	536.05	598.06	0	1852	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-25.74	12.23	530.56	33.23	10.74	526.42	-0.06	0.17	-0.98	-0.19	0.16	-0.97	-1	
63882315	SMP	1	518.75	456.53	804.14	462.92	19.14	19.14	4.51	19.09	19.09	4.45	513.02	453.51	520.76	453.52	796.67	460.19	804.51	460.21	532.89	598.25	532.89	598.25	0	1753	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-25.69	12.20	529.93	33.24	10.72	525.68	-0.06	0.16	-0.98	-0.18	0.16	-0.97	-1	
63890700	SMP	1	518.79	456.46	804.39	462.91	19.47	19.47	4.50	18.57	18.57	4.41	513.05	453.52	520.82	453.52	796.81	460.14	804.62	460.18	528.58	596.78	528.58	596.78	0	1853	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-25.65	12.19	529.36	33.26	10.72	525.59	-0.06	0.16	-0.99	-0.19	0.16	-0.97	-1	
63899086	SMP	1	518.62	456.71	804.52	462.89	19.25	19.25	4.49	19.26	19.26	4.41	513.12	453.52	520.89	453.53	796.95	460.15	804.71	460.17	531.45	590.99	531.45	590.99	0	1740	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-25.61	12.17	528.86	33.28	10.72	525.50	-0.05	0.17	-0.98	-0.19	0.16	-0.97	-1	
63907452	SMP	1	519.04	456.53	804.62	462.91	19.34	19.34	4.48	19.33	19.33	4.41	513.40	453.61	521.00	453.60	797.08	460.19	804.93	460.23	529.13	593.34	529.13	593.34	0	1730	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-25.58	12.16	528.98	33.28	10.70	524.87	-0.06	0.16	-0.99	-0.18	0.16	-0.97	-1	
63915691	SMP	1	519.09	456.66	804.72	462.89	19.33	19.33	4.47	19.44	19.44	4.41	513.63	453.68	521.09	453.71	797.15	460.21	805.18	460.30	531.33	592.48	531.33	592.48	0	1803	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-25.58	12.15	529.64	33.24	10.67	523.74	-0.06	0.16	-0.99	-0.18	0.15	-0.97	-1	
63924072	SMP	1	519.22	456.56	804.84	462.90	19.17	19.17	4.46	19.36	19.36	4.41	513.76	453.69	521.26	453.71	797.25	460.18	805.32	460.27	532.15	592.61	532.15	592.61	0	1709	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-25.58	12.17	530.23	33.20	10.65	522.75	-0.06	0.15	-0.99	-0.18	0.16	-0.97	-1	
63932457	SMP	1	519.43	456.67	805.12	462.91	19.09	19.09	4.45	19.29	19.29	4.40	513.88	453.73	521.43	453.77	797.60	460.17	805.46	460.23	531.54	590.76	531.54	590.76	0	1837	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-25.54	12.16	530.19	33.23	10.65	522.42	-0.06	0.16	-0.99	-0.18	0.16	-0.97	-1	
63940813	SMP	1	519.55	456.69	805.24	462.92	19.12	19.12	4.44	19.26	19.26	4.40	513.96	453.73	521.61	453.77	797.75	460.17	805.59	460.24	531.76	590.83	531.76	590.83	0	1811	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-25.51	12.15	530.15	33.24	10.64	522.13	-0.06	0.16	-0.99	-0.18	0.16	-0.97	-1	
63949081	SMP	1	519.54	457.01	805.39	462.92	19.88	19.88	4.46	19.44	19.44	4.40	514.05	453.76	521.76	453.77	797.87	460.17	805.69	460.22	532.49	589.10	532.49	589.10	0	1881	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-25.46	12.14	529.56	33.28	10.65	522.43	-0.05	0.17	-0.98	-0.18	0.16	-0.97	-1	
63957445	SMP	1	519.81	456.98	805.56	462.97	19.55	19.55	4.47	19.28	19.28	4.39	514.31	453.83	521.96	453.86	798.00	460.22	805.89	460.28	531.48	589.89	531.48	589.89	0	1710	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-25.42	12.12	529.60	33.30	10.64	522.14	-0.06	0.17	-0.98	-0.18	0.16	-0.97	-1	
63965831	SMP	1	519.97	456.89	805.71	462.84	19.57	19.57	4.47	19.38	19.38	4.39	514.48	453.84	522.07	453.86	798.13	460.20	806.15	460.27	532.77	592.10	532.77	592.10	0	1896	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-25.39	12.12	529.63	33.29	10.62	521.33	-0.06	0.16	-0.99	-0.18	0.15	-0.97	-1	
63974196	SMP	1	520.19	456.80	805.84	462.85	19.97	19.97	4.49	18.67	18.67	4.36	514.68	453.86	522.26	453.87	798.21	460.21	806.30	460.28	533.56	593.93	533.56	593.93	0	1745	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-25.35	12.12	529.66	33.26	10.61	520.60	-0.06	0.16	-0.99	-0.18	0.15	-0.97	-1	
63982428	SMP	1	520.32	456.94	806.07	462.92	19.46	19.46	4.49	19.35	19.35	4.36	514.82	453.91	522.45	453.93	798.56	460.22	806.44	460.30	535.03	593.93	535.03	593.93	0	1943	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-25.31	12.11	529.69	33.31	10.60	520.51	-0.06	0.16	-0.99	-0.18	0.16	-0.97	-1	
63990802	SMP	1	520.49	457.09	806.21	462.98	19.73	19.73	4.50	19.20	19.20	4.36	514.93	453.92	522.66	454.01	798.70	460.26	806.55	460.33	535.55	594.08	535.55	594.08	0	3816	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-25.26	12.09	529.15	33.33	10.59	520.44	-0.06	0.17	-0.98	-0.18	0.16	-0.97	-1	
63999306	SMP	1	520.60	457.01	806.30	463.01	19.39	19.39	4.49	19.32	19.32	4.36	515.03	453.96	522.83	454.09	798.82	460.31	806.64	460.37	536.73	594.76	536.73	594.76	0	1737	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-25.20	12.06	528.67	33.35	10.58	520.37	-0.06	0.16	-0.99	-0.18	0.16	-0.97	-1	
64007565	SMP	1	520.77	457.17	806.43	463.00	19.72	19.72	4.50	19.64	19.64	4.37	515.32	454.08	522.90	454.14	798.90	460.33	806.75	460.46	537.01	594.82	537.01	594.82	0	1678	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-25.17	12.05	528.81	33.36	10.57	520.31	-0.05	0.16	-0.99	-0.18	0.15	-0.97	-1	
64015804	SMP	1	520.85	457.42	806.59	463.12	20.08	20.08	4.52	19.57	19.57	4.38	515.47	454.15	523.00	454.19	798.97	460.34	806.87	460.54	537.17	592.23	537.17	592.23	0	1833	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-25.18	12.05	529.49	33.38	10.56	520.26	-0.05	0.17	-0.98	-0.18	0.16	-0.97	-1	
64024193	SMP	1	520.99	457.30	806.60	463.25	18.96	18.96	4.49	19.38	19.38	4.38	515.54	454.33	523.07	454.30	799.02	460.41	806.91	460.65	537.40	592.78	537.40	592.78	0	3399	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-25.19	12.04	530.09	33.38	10.54	520.21	-0.06	0.16	-0.99	-0.18	0.16	-0.97	-1	
64032584	SMP	1	520.26	457.62	805.75	463.55	19.15	19.15	4.47	19.45	19.45	4.39	515.10	454.55	522.84	454.55	798.76	460.61	806.53	460.92	551.21	591.59	551.21	591.59	0	1813	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-25.24	11.97	529.51	33.35	10.50	520.73	-0.04	0.16	-0.99	-0.16	0.16	-0.97	-1	
64040934	SMP	1	518.75	458.24	804.35	463.96	19.74	19.74	4.48	19.09	19.09	4.37	514.58	454.83	522.11	454.81	798.11	460.85	805.73	461.03	669.12	585.32	669.12	585.32	0	1882	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-25.40	11.93	530.11	33.27	10.49	521.75	0.00	0.18	-0.98	-0.13	0.17	-0.98	-1	
64049203	SMP	1	517.19	458.79	802.60	464.34	18.22	18.22	4.43	19.52	19.52	4.38	513.84	455.06	521.38	454.95	797.26	461.21	804.80	461.19	759.38	561.03	759.38	561.03	0	1788	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-25.55	11.89	530.09	33.14	10.45	522.66	0.04	0.20	-0.98	-0.09	0.18	-0.98	-1	
64059031	SMP	1	515.61	458.90	800.90	464.62	18.10	18.10	4.38	19.81	19.81	4.41	512.99	455.11	520.70	455.07	796.45	461.37	803.94	461.42	847.85	546.64	847.85	546.64	0	1847	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-25.68	11.86	529.51	33.06	10.44	524.02	0.08	0.20	-0.98	-0.05	0.18	-0.98	-1	
64065939	SMP	1	514.43	459.14	799.56	464.89	20.04	20.04	4.42	19.93	19.93	4.43	512.33	455.23	520.08	455.07	795.79	461.55	803.33	461.59	908.29	530.15	908.29	530.15	0	1844	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-25.79	11.84	528.99	32.97	10.41	524.67	0.10	0.20	-0.97	-0.02	0.18	-0.98	-1	
64074315	SMP	1	513.24	459.21	798.52	464.90	18.43	18.43	4.39	19.58	19.58	4.44	511.87	455.32	519.62	455.11	795.14	461.66	802.61	461.74	963.02	528.94	963.02	528.94	0	1680	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-25.86	11.81	528.53	32.90	10.41	525.81	0.14	0.20	-0.97	-0.01	0.18	-0.98	-1	
64082553	SMP	1	512.75	459.09	798.00	465.10	18.54	18.54	4.36	19.79	19.79	4.45	511.53	455.36	519.31	455.10	794.88	461.72	802.43	461.79	985.06	525.79	985.06	525.79	0	1742	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-25.91	11.80	528.12	32.88	10.41	526.26	0.14	0.20	-0.97	0.01	0.19	-0.98	-1	
64091232	SMP	1	512.71	459.21	797.96	465.30	18.44	18.44	4.34	19.70	19.70	4.46	511.41	455.41	519.21	455.13	794.85	461.90	802.42	461.85	987.96	520.80	987.96	520.80	0	1862	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-25.91	11.78	527.76	32.90	10.39	526.66	0.14	0.20	-0.97	0.01	0.19	-0.98	-1	
64099340	SMP	1	512.58	459.12	797.98	465.33	18.44	18.44	4.31	19.35	19.35	4.46	511.34	455.40	519.18	455.12	794.90	462.02	802.47	461.92	991.68	521.72	991.68	521.72	0	1746	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-25.88	11.77	526.88	32.93	10.38	527.02	0.14	0.20	-0.97	0.01	0.19	-0.98	-1	
64107680	SMP	1	512.58	459.21	798.05	465.42	18.12	18.12	4.28	19.38	19.38	4.45	511.28	455.33	519.17	455.09	794.94	462.12	802.49	461.95	991.73	518.12	991.73	518.12	0	1613	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-25.85	11.76	526.09	32.96	10.37	527.33	0.14	0.20	-0.97	0.01	0.19	-0.98	-1	
64115921	SMP	1	512.62	459.11	798.03	465.40	18.34	18.34	4.26	19.37	19.37	4.45	511.20	455.29	519.15	455.06	794.91	462.13	802.48	461.96	990.79	517.95	990.79	517.95	0	1740	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-25.83	11.75	525.40	32.97	10.37	527.61	0.14	0.20	-0.97	0.01	0.19	-0.98	-1	
64124328	SMP	1	512.47	459.14	797.92	465.47	18.30	18.30	4.25	19.34	19.34	4.45	511.12	455.29	519.11	455.07	794.88	462.22	802.43	462.04	992.61	517.22	992.61	517.22	0	1704	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-25.78	11.72	524.22	32.98	10.36	527.86	0.14	0.20	-0.97	0.01	0.19	-0.98	-1	
64132795	SMP	1	512.44	459.05	797.89	465.43	20.02	20.02	4.30	19.24	19.24	4.44	511.08	455.26	519.09	455.05	794.82	462.30	802.39	462.11	993.01	517.34	993.01	517.34	0	1742	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-25.74	11.71	523.18	32.98	10.35	528.08	0.14	0.20	-0.97	0.01	0.18	-0.98	-1	
64141052	SMP	1	512.45	459.08	797.89	465.52	19.50	19.50	4.32	19.36	19.36	4.44	511.02	455.27	519.07	455.05	794.80	462.36	802.36	462.18	992.51	516.64	992.51	516.64	0	1808	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-25.70	11.68	522.25	32.99	10.34	528.28	0.14	0.20	-0.97	0.01	0.18	-0.98	-1	
64149321	SMP	1	512.34	459.09	797.84	465.58	18.41	18.41	4.29	19.76	19.76	4.46	510.97	455.22	518.86	455.05	794.76	462.37	802.35	462.20	992.51	516.06	992.51	516.06	0	1851	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-25.71	11.68	521.98	32.99	10.34	528.45	0.14	0.20	-0.97	0.01	0.18	-0.98	-1	
64157694	SMP	1	512.39	459.01	797.84	465.64	18.38	18.38	4.27	18.71	18.71	4.43	510.96	455.17	518.82	455.01	794.68	462.36	802.33	462.18	991.71	516.39	991.71	516.39	0	1709	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-25.71	11.69	521.75	32.99	10.35	528.61	0.14	0.20	-0.97	0.01	0.19	-0.98	-1	
64166057	SMP	1	512.38	459.02	797.80	465.67	19.30	19.30	4.29	19.68	19.68	4.44	510.94	455.17	518.80	455.01	794.67	462.38	802.28	462.30	992.55	516.53	992.55	516.53	0	1866	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-25.70	11.68	521.54	33.00	10.34	528.74	0.14	0.20	-0.97	0.01	0.19	-0.98	-1	
64174435	SMP	1	512.29	458.97	797.71	465.45	18.46	18.46	4.27	18.73	18.73	4.42	510.94	455.12	518.77	454.96	794.64	462.38	802.27	462.31	992.33	518.31	992.33	518.31	0	1680	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-25.69	11.69	521.36	33.00	10.34	528.87	0.14	0.20	-0.97	0.01	0.18	-0.98	-1	
64182676	SMP	1	512.29	458.91	797.67	465.42	19.27	19.27	4.29	19.28	19.28	4.42	510.92	455.10	518.75	454.95	794.63	462.40	802.26	462.33	992.28	521.06	992.28	521.06	0	1758	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-25.72	11.70	521.75	33.00	10.33	528.97	0.14	0.20	-0.97	0.01	0.17	-0.98	-1	
64191073	SMP	1	512.31	458.83	797.80	465.60	19.34	19.34	4.30	19.70	19.70	4.44	510.94	455.07	518.74	454.91	794.63	462.39	802.26	462.31	991.10	521.49	991.10	521.49	0	1894	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-25.73	11.72	522.11	33.01	10.34	529.07	0.14	0.19	-0.97	0.01	0.18	-0.98	-1	
64199447	SMP	1	512.47	458.87	797.81	465.63	19.18	19.18	4.31	19.61	19.61	4.45	510.95	455.05	518.75	454.89	794.64	462.40	802.27	462.33	989.36	522.24	989.36	522.24	0	1738	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-25.75	11.73	522.42	33.02	10.34	529.16	0.13	0.20	-0.97	0.01	0.18	-0.98	-1	
64207798	SMP	1	512.38	458.87	797.81	465.65	18.38	18.38	4.29	19.48	19.48	4.46	510.98	455.04	518.76	454.89	794.65	462.42	802.28	462.36	989.08	522.87	989.08	522.87	0	1701	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-25.76	11.73	522.70	33.03	10.33	529.23	0.14	0.20	-0.97	0.01	0.18	-0.98	-1	
64216174	SMP	1	512.32	458.86	797.78	465.70	18.32	18.32	4.26	19.60	19.60	4.47	510.99	455.04	518.77	454.89	794.67	462.42	802.29	462.37	988.85	523.16	988.85	523.16	0	4418	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-25.76	11.74	522.94	33.03	10.33	529.30	0.14	0.20	-0.97	0.01	0.19	-0.98	-1	
64224440	SMP	1	512.35	458.81	797.79	465.67	18.44	18.44	4.25	19.64	19.64	4.47	511.01	455.01	518.77	454.86	794.67	462.38	802.28	462.31	988.37	522.66	988.37	522.66	0	1711	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-25.77	11.75	523.16	33.03	10.35	529.36	0.14	0.20	-0.97	0.01	0.19	-0.98	-1	
64232807	SMP	1	512.34	458.78	797.79	465.61	19.33	19.33	4.27	19.30	19.30	4.47	511.02	454.97	518.77	454.82	794.66	462.33	802.30	462.17	988.39	522.01	988.39	522.01	0	1710	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-25.78	11.76	523.35	33.04	10.37	529.41	0.14	0.20	-0.97	0.01	0.19	-0.98	-1	
64241164	SMP	1	512.36	458.68	797.77	465.59	19.25	19.25	4.29	19.28	19.28	4.46	511.01	454.94	518.74	454.79	794.63	462.28	802.28	462.12	988.07	521.98	988.07	521.98	0	1802	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-25.79	11.77	523.53	33.04	10.38	529.46	0.14	0.19	-0.97	0.01	0.19	-0.98	-1	
64249449	SMP	1	512.26	458.66	797.75	465.49	18.32	18.32	4.27	19.64	19.64	4.47	511.02	454.87	518.73	454.73	794.63	462.21	802.25	462.05	988.98	521.95	988.98	521.95	0	1722	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-25.80	11.79	523.68	33.03	10.39	529.50	0.14	0.20	-0.97	0.01	0.19	-0.98	-1	
64257796	SMP	1	512.19	458.67	797.72	465.45	18.22	18.22	4.25	19.27	19.27	4.46	511.01	454.82	518.72	454.67	794.61	462.14	802.22	462.00	990.22	521.08	990.22	521.08	0	1651	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-25.81	11.80	523.82	33.03	10.41	529.54	0.14	0.20	-0.97	0.01	0.19	-0.98	-1	
64267091	SMP	1	512.31	458.50	797.69	465.11	18.33	18.33	4.23	19.26	19.26	4.46	511.00	454.71	518.71	454.55	794.58	461.99	802.13	461.92	989.72	521.62	989.72	521.62	0	1859	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-25.82	11.83	523.94	33.02	10.43	529.57	0.14	0.20	-0.97	0.01	0.18	-0.98	-1	
64274560	SMP	1	512.25	458.52	797.68	465.07	18.48	18.48	4.23	19.32	19.32	4.46	510.97	454.62	518.71	454.49	794.53	461.84	802.10	461.88	989.49	520.18	989.49	520.18	0	1682	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-25.83	11.85	524.04	33.02	10.45	529.60	0.14	0.20	-0.97	0.01	0.18	-0.98	-1	
